ID,LABEL,RULE
55,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='28' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='6' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
56,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='32' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='24' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
57,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='30' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='22' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
58,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='19' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='15' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
59,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='21' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='13' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
60,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='61' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='10' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
61,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='20' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='16' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
62,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='37' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='16' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
63,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='29' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='26' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
64,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='15' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='5' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
65,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='24' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='29' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
66,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='25' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='12' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
67,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='48' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='37' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
68,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='61' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='47' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
69,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='13' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
70,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='48' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='53' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
71,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='37' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='46' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
72,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='8' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='4' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
73,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='48' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='11' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
74,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='46' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='7' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
75,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='23' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
76,Job Description,"MATCH (a1:Template)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='Job Description' AND a1.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/H4/text()' AND a1.POSITION='1' 
AND a0.VALUE='H4' AND a0.POSITION='2' 
AND b.VALUE='DIV' 
AND c0.VALUE='BLOCKQUOTE' AND c0.POSITION='1' 
AND c1.VALUE='P' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='49' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
77,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='46' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='4' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
78,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='26' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='32' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
79,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='29' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='26' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
80,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='39' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='43' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
81,Job Description,"MATCH (a1:Template)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='Job Description' AND a1.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/H4/text()' AND a1.POSITION='1' 
AND a0.VALUE='H4' AND a0.POSITION='2' 
AND b.VALUE='DIV' 
AND c0.VALUE='BLOCKQUOTE' AND c0.POSITION='1' 
AND c1.VALUE='P' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='42' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
82,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='29' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='19' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
83,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='15' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='5' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
84,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='37' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='42' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
85,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='16' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='1' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
86,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='43' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='32' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
87,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='27' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='28' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
88,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='8' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='10' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
89,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='34' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='38' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
90,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='22' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='9' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
91,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='6' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
92,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='25' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='5' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
93,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='42' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='51' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
94,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='33' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='26' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
95,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='42' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='12' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
96,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='26' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='18' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
97,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='3' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='21' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
98,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='33' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='14' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
99,Information Tech / Computer,"MATCH (a1:Template)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='Information Tech / Computer' AND a1.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/UL/LI/text()' AND a1.POSITION='1' 
AND a0.VALUE='LI' AND a0.POSITION='2' 
AND b.VALUE='UL' 
AND c0.VALUE='LI' AND c0.POSITION='8' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
100,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='40' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='15' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
101,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='38' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='44' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
102,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='37' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='23' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
103,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='6' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
104,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='12' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='18' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
105,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='30' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='40' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
106,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='21' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='29' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
107,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='16' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='17' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
108,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='28' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='7' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
109,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='16' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='12' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
